Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,LNT,ALL,GOOGL,GOOG,MO,AMZN,AMCR,AEE,AAL,AEP
2007-07-12,63.36802673339844,15.585344314575195,,10.800000190734863,32.44568252563477,8.652438163757324,41.54999923706055,15.359999656677244,38.17583084106445,17.13262939453125,14.82585620880127,26.610130310058594,55.54159927368164,50.97000122070313,6.10431432723999,34.017013549804695,65.88304901123047,12.19499969482422,25.71999931335449,,11.840075492858887,44.70176315307617,272.9379272460937,271.64678955078125,10.9363374710083,72.79000091552734,,28.210227966308594,32.929954528808594,27.10616683959961
2007-07-13,63.57236099243164,15.43459415435791,,11.109999656677246,32.285446166992195,8.518013000488281,41.18000030517578,15.43000030517578,37.984962463378906,17.476058959960938,14.871188163757324,26.320322036743164,56.1493034362793,50.29999923706055,6.038204669952393,34.693618774414055,66.03451538085939,12.512499809265135,25.79999923706055,,11.965782165527346,44.42524337768555,276.35635375976557,275.04904174804693,10.880191802978516,75.0999984741211,,28.62078094482422,32.14748001098633,27.288610458374023
2007-07-16,64.03038024902344,15.527363777160645,,10.960000038146973,32.43041229248047,8.379110336303711,41.060001373291016,15.720000267028807,37.87040328979492,17.374589920043945,14.848523139953613,26.24128341674805,56.56306838989258,48.91999816894531,6.143982410430907,33.99257278442383,65.16519927978516,12.392499923706055,25.96999931335449,,11.828102111816404,44.21420669555664,276.77175903320307,275.46249389648443,10.821005821228027,73.69000244140625,,28.14274024963379,32.958236694335945,26.653034210205078
2007-07-17,64.17833709716797,15.478076934814453,,11.119999885559082,31.980207443237305,8.208839416503906,41.459999084472656,15.84000015258789,37.87995910644531,17.351177215576172,14.902359008789062,26.21493911743164,56.82164764404297,49.13999938964844,6.247557163238525,34.416454315185554,64.80298614501953,12.49250030517578,26.25,,11.86701774597168,43.96680068969727,277.7777709960937,276.4637451171875,10.816457748413086,73.79000091552734,,28.40706825256348,33.27876663208008,26.98847770690918
2007-07-18,64.460205078125,15.567948341369627,,11.300000190734865,32.0260009765625,8.159550666809082,41.40999984741211,15.460000038146973,37.46957778930664,17.522890090942386,14.757844924926758,26.09637451171875,56.76993942260742,49.47999954223633,6.249762535095215,34.53058242797852,65.19155883789061,12.712499618530273,25.979999542236328,,11.980746269226074,44.06866836547852,275.0250244140625,273.72402954101557,10.667745590209961,73.31999969482422,,29.14381980895996,32.911102294921875,27.23564338684082
2007-07-19,64.24176025390625,15.747690200805664,,11.170000076293944,32.81195831298828,8.280531883239746,42.20000076293945,15.779999732971193,37.19279479980469,18.147315979003906,14.83435344696045,26.26762962341309,57.49404907226562,50.02000045776367,6.2563719749450675,34.261573791503906,65.69207000732422,12.822500228881836,26.01000022888184,,12.172293663024902,43.013526916503906,274.569580078125,273.27072143554693,10.71782112121582,73.3499984741211,,29.55437469482422,33.938690185546875,27.55931854248047
2007-07-20,63.56532287597656,15.327330589294435,,10.81999969482422,33.04851531982422,8.150588035583496,41.63999938964844,15.5,37.0114631652832,17.889739990234375,14.525482177734375,25.93829345703125,57.21602249145508,49.15999984741211,6.1109275817871085,34.326778411865234,63.90074157714844,12.625,26.020000457763672,,12.09147834777832,41.74736404418945,260.3203125,259.0888671875,10.591875076293944,71.62999725341797,,28.96384239196777,32.72255706787109,27.18856430053711
2007-07-23,64.03038024902344,15.631728172302244,,10.779999732971193,33.430049896240234,8.119224548339844,42.36000061035156,15.359999656677244,37.116458892822266,17.65558433532715,14.910858154296875,26.23469543457031,57.11906814575195,48.70000076293945,6.124149799346924,33.748016357421875,62.155555725097656,12.704999923706055,26.0,,11.992714881896973,41.86380386352539,256.51150512695307,255.29808044433597,10.564557075500488,71.73999786376953,,29.09319877624512,32.524581909179695,27.300382614135746
2007-07-24,63.19889831542969,15.222960472106935,,10.65999984741211,32.48384475708008,8.132664680480957,41.77999877929688,15.210000038146973,36.7633171081543,16.711137771606445,14.706841468811035,25.81314849853516,56.47256851196289,46.25,5.9632768630981445,33.15294647216797,60.89111709594727,12.420000076293945,25.84000015258789,,11.531805992126465,40.604888916015625,257.2572631835937,256.040283203125,10.327836990356444,69.25,,28.227092742919922,33.25992584228516,26.56474685668945
2007-07-25,63.14957809448242,15.162078857421875,,10.59000015258789,31.97258949279785,8.172991752624513,41.72000122070313,15.579999923706055,36.21932601928711,16.77358627319336,15.92248821258545,25.78680419921875,58.25045776367188,47.18000030517578,5.969888210296631,33.927356719970696,60.5947380065918,14.595000267028807,27.690000534057614,,11.555750846862793,40.75041580200195,255.1351318359375,253.9282073974609,10.295966148376463,86.18000030517578,,28.435190200805664,32.84511947631836,26.5000114440918
